sleeper_id,sleeper_name,yahoo_id,yahoo_name,espn_id,espn_name,nffc_id,nffc_name,cbs_id,cbs_name,fftoday_id,fftoday_name,nfl_id,nfl_name,fantasypros_id,fantasypros_name,evanalytics_name
9480,Brenton Strange,40078.0,Brenton Strange,4430539.0,Brenton Strange,20425.0,Brenton Strange,3121696,Brenton Strange,18664.0,Brenton Strange,2569912.0,Brenton Strange,25345.0,Brenton Strange,Brenton Strange
9230,Tanner McKee,40220.0,Tanner McKee,4685201.0,Tanner McKee,,,2963945,Tanner McKee,,,2570206.0,Tanner McKee,,,
9227,Israel Abanikanda,40165.0,Israel Abanikanda,4429202.0,Israel Abanikanda,20306.0,Israel Abanikanda,3163291,Israel Abanikanda,18450.0,Israel Abanikanda,2570188.0,Israel Abanikanda,24352.0,Israel Abanikanda,Israel Abanikanda
9223,Tiyon Evans,,,,,,,,,,,,,,,
9222,Zach Evans,40243.0,Zach Evans,4685035.0,Zach Evans,20275.0,Zach Evans,3162483,Zach Evans,18514.0,Zach Evans,2569963.0,Zach Evans,23122.0,Zach Evans,Zach Evans
9220,Evan Hull,40169.0,Evan Hull,4569609.0,Evan Hull,20352.0,Evan Hull,3124679,Evan Hull,,,2569846.0,Evan Hull,25325.0,Evan Hull,Evan Hull
8938,Nathan Rourke,,,4244688.0,Nathan Rourke,,,,,,,,,,,
8937,Parker White,,,,,,,,,,,,,,,
8932,Lucas Havrisik,34720.0,Lucas Havrisik,4245661.0,Lucas Havrisik,,,,,,,2569534.0,Lucas Havrisik,,,
8928,Daylen Baldwin,34713.0,Daylen Baldwin,4262900.0,Daylen Baldwin,,,,,,,2569519.0,Daylen Baldwin,,,
8921,Maurice Alexander,34712.0,Maurice Alexander,3914307.0,Maurice Alexander,,,,,,,2569528.0,Maurice Alexander,,,
8893,Nick Sciba,,,4362020.0,Nick Sciba,,,,,,,,,,,
8892,Keric Wheatfall,,,,,,,,,,,,,,,
8890,Naz Bohannon,,,,,,,,,,,,,,,
8888,Kameron Brown,,,,,,,,,,,,,,,
8885,Tucker Fisk,34625.0,Tucker Fisk,4242558.0,Tucker Fisk,,,,,,,2569324.0,Tucker Fisk,,,
8884,JJ Howland,,,,,,,,,,,,,,,
8881,Willie Johnson,,,,,,,,,,,,,,,
8878,Jared Scott,,,,,,,,,,,,,,,
8876,Kevin Kassis,,,,,,,,,,,,,,,
8864,Ben Beise,,,,,,,,,,,,,,,
8863,Kaylon Geiger,,,4427267.0,Kaylon Geiger,,,,,,,,,,,
8861,Irvin Charles,34356.0,Irvin Charles,3929636.0,Irvin Charles,,,,,,,,,,,
886,Taiwan Jones,,,14167.0,Taiwan Jones,,,,,,,,,,,
8858,Keshunn Abram,,,,,,,,,,,,,,,
8849,Tanner Conner,34513.0,Tanner Conner,4047422.0,Tanner Conner,,,,,,,2569017.0,Tanner Conner,,,Tanner Conner
8831,Ethan Fernea,34493.0,Ethan Fernea,4062711.0,Ethan Fernea,,,,,,,2568903.0,Ethan Fernea,,,
8825,Kekoa Crawford,,,,,,,,,,,,,,,
8824,Samson Nacua,,,,,,,,,,,,,,,
8817,Nolan Givan,,,,,,,,,,,,,,,
8813,Anthony Turner,,,,,,,,,,,,,,,
8812,Jonathan Garibay,,,4569390.0,Jonathan Garibay,,,,,,,,,,,
8809,Aaron Shampklin,34594.0,Aaron Shampklin,4248068.0,Aaron Shampklin,,,,,,,,,,,
8800,Malik Davis,34610.0,Malik Davis,4240603.0,Malik Davis,20100.0,Malik Davis,2773009,Malik Davis,18345.0,Malik Davis,2568672.0,Malik Davis,24205.0,Malik Davis,Malik Davis
8798,Felix Harper,,,,,,,,,,,,,,,
8783,Kendric Pryor,34476.0,Kendric Pryor,4035776.0,Kendric Pryor,,,,,,,,,,,
8770,Malik Williams,,,,,,,,,,,,,,,
8769,Josh Bist,,,,,,,,,,,,,,,
8760,Dre Miller,34673.0,Dre Miller,,,,,,,,,2569149.0,Dre Miller,,,
8757,Rodney Williams,34581.0,Rodney Williams,4250969.0,Rodney Williams,,,,,,,,,,,
8751,Dylan Parham,,,,,,,,,,,,,,,
8749,Tyreik McAllister,34573.0,Tyreik McAllister,4589248.0,Tyreik McAllister,,,,,,,,,,,
8747,Roger Carter,,,4241273.0,Roger Carter Jr.,,,,,,,,,,,
8745,Lance McCutcheon,34330.0,Lance McCutcheon,4247812.0,Lance McCutcheon,,,,,18269.0,Lance McCutcheon,2567847.0,Lance McCutcheon,,,Lance McCutcheon
8741,Jamal Pettigrew,,,,,,,,,,,,,,,
8732,Raleigh Webb,34407.0,Raleigh Webb,4032247.0,Raleigh Webb,,,,,,,2568378.0,Raleigh Webb,,,Raleigh Webb
8731,Shemar Bridges,,,,,,,,,,,,,,,
8707,Tayon Fleet-Davis,,,,,,,,,,,,,,,
8706,Kehinde Oginni,,,,,,,,,,,,,,,
8705,Landon Lenoir,,,,,,,,,,,,,,,
8700,Savon Scarver,,,,,,,,,,,,,,,
8697,Kevin Shaa,,,,,,,,,,,,,,,
8694,Henry Litwin,,,,,,,,,,,,,,,
8690,Jake Herslow,,,,,,,,,,,,,,,
8685,John Mitchell,,,,,,,,,,,,,,,
868,Virgil Green,,,,,,,,,,,,,,,
8670,Parker Romo,34657.0,Parker Romo,4051167.0,John Parker Romo,,,,,,,,,,,
8663,Jared Bernhardt,34284.0,Jared Bernhardt,4911488.0,Jared Bernhardt,,,,,,,2568498.0,Jared Bernhardt,,,
8660,Leroy Watson,,,,,,,,,,,,,,,
8656,Tyshaun James,,,,,,,,,,,,,,,
8650,Lujuan Winningham,,,,,,,,,,,,,,,
8638,Grayson Gunter,,,,,,,,,,,,,,,
8634,Chris Pierce,34309.0,Chris Pierce,,,,,,,,,2569182.0,Chris Pierce,,,
8633,Stephon Robinson,,,,,,,,,,,,,,,
8632,JaVonta Payton,,,,,,,,,,,,,,,
8628,Jontre Kirklin,,,,,,,,,,,,,,,
8624,Changa Hodge,,,,,,,,,,,,,,,
8621,Garrett Walston,,,,,,,,,,,,,,,
8602,Danny Davis,,,,,,,,,,,,,,,
8595,Kyric McGowan,,,4242270.0,Kyric McGowan,,,,,,,,,,,
8589,Marcus Santos-Silva,,,,,,,,,,,,,,,
8579,Brandon Peters,,,,,,,,,,,,,,,
8577,James McCourt,34633.0,James McCourt,4033806.0,James McCourt,,,,,,,2569215.0,James McCourt,,,
8573,Talolo Limi-Jones,,,,,,,,,,,,,,,
8572,Andrew Parchment,,,,,,,,,,,,,,,
8571,Ra'Shaun Henry,,,,,,,,,,,,,,,
8570,Derek Wright,,,,,,,,,,,,,,,
8568,John Lovett,,,,,,,,,,,,,,,
8559,Josh Babicz,,,,,,,,,,,,,,,
8553,Tre Ford,,,,,,,,,,,,,,,
8549,Trevon Clark,,,,,,,,,,,,,,,
8543,Drew Estrada,,,,,,,,,,,,,,,
8539,Seth Green,34596.0,Seth Green,,,,,,,,,2568864.0,Seth Green,,,
8527,Dareke Young,34189.0,Dareke Young,4401805.0,Dareke Young,,,,,18259.0,Dareke Young,2568291.0,Dareke Young,,,Dareke Young
8523,Nick Muse,34183.0,Nick Muse,4249624.0,Nick Muse,,,,,,,2567922.0,Nick Muse,,,Nick Muse
8500,John FitzPatrick,34169.0,John FitzPatrick,4379401.0,John FitzPatrick,,,,,,,2567241.0,John FitzPatrick,,,John FitzPatrick
8484,Ko Kieft,34174.0,Ko Kieft,4034779.0,Ko Kieft,,,2239763,Ko Kieft,18127.0,Ko Kieft,2568306.0,Ko Kieft,,,Ko Kieft
8475,Montrell Washington,34118.0,Montrell Washington,4248822.0,Montrell Washington,,,,,,,2567538.0,Montrell Washington,,,Montrell Washington
8442,Jarrett Guarantano,,,,,,,,,,,,,,,
8441,Justin Hall,,,,,,,,,,,,,,,
8439,Demetris Robertson,,,,,,,,,,,,,,,
8438,Corey Sutton,,,,,,,,,,,,,,,
8436,Neil Pau'u,,,,,,,,,,,,,,,
8435,Kwamie Lassiter,34473.0,Kwamie Lassiter II,4035912.0,Kwamie Lassiter II,,,,,,,2568606.0,Kwamie Lassiter II,,,
8433,Cade Brewer,,,,,,,,,,,,,,,
8428,Zander Horvath,,,4260406.0,Zander Horvath,,,2871345,Zander Horvath,,,2568174.0,Zander Horvath,,,Zander Horvath
8424,Kevin Marks,,,,,,,,,,,,,,,
8421,Mike Harley,,,,,,,,,,,,,,,
8420,Jack Sorenson,,,,,,,,,,,,,,,
8419,Stanley Berryhill,,,4245639.0,Stanley Berryhill,,,,,,,,,,,
8418,Jared Smart,,,,,,,,,,,,,,,
8414,Britain Covey,34378.0,Britain Covey,3926231.0,Britain Covey,,,,,,,2568066.0,Britain Covey,,,Britain Covey
8413,Chris Oladokun,34197.0,Chris Oladokun,4044111.0,Chris Oladokun,,,,,,,,,,,
8411,Devon Allen,33953.0,Devon Allen,3052083.0,Devon Allen,,,,,,,2568051.0,Devon Allen,,,
8410,Jequez Ezzard,,,,,,,,,,,,,,,
8409,Tyler Snead,,,,,,,,,,,,,,,
8407,T.J. Pledger,,,,,,,,,,,,,,,
829,Andy Dalton,24822.0,Andy Dalton,14012.0,Andy Dalton,9994.0,Andy Dalton,1125961,Andy Dalton,11889.0,Andy Dalton,2495143.0,Andy Dalton,9907.0,Andy Dalton,Andy Dalton
827,Tyrod Taylor,24967.0,Tyrod Taylor,14163.0,Tyrod Taylor,10144.0,Tyrod Taylor,1243338,Tyrod Taylor,12034.0,Tyrod Taylor,2495240.0,Tyrod Taylor,,,Tyrod Taylor
8255,Raheem Blackshear,34617.0,Raheem Blackshear,4259308.0,Raheem Blackshear,,,2870476,Raheem Blackshear,18337.0,Raheem Blackshear,2569477.0,Raheem Blackshear,20100.0,Raheem Blackshear,Raheem Blackshear
8254,Julius Chestnut,34451.0,Julius Chestnut,4367567.0,Julius Chestnut,,,,,,,2568804.0,Julius Chestnut,,,Julius Chestnut
8253,Deven Thompkins,34520.0,Deven Thompkins,4374187.0,Deven Thompkins,,,,,18381.0,Deven Thompkins,2569314.0,Deven Thompkins,,,Deven Thompkins
8252,Travell Harris,,,,,,,,,,,,,,,
8251,Calvin Jackson,,,,,,,,,,,,,,,
8250,Tay Martin,34319.0,Tay Martin,4245144.0,Tay Martin,,,,,,,2569254.0,Tay Martin,,,
8249,Lucas Krull,34654.0,Lucas Krull,4360231.0,Lucas Krull,19921.0,Lucas Krull,,,,,2569092.0,Lucas Krull,,,Lucas Krull
8247,Gerrit Prince,34252.0,Gerrit Prince,,,,,,,,,2568960.0,Gerrit Prince,,,Gerrit Prince
8246,Bryant Koback,,,,,,,,,,,,,,,
8245,Derrick Deese,34548.0,Derrick Deese Jr.,,,,,,,,,2568768.0,Derrick Deese Jr.,,,
8243,DeAndre Torrey,,,,,,,,,,,,,,,
8242,Shermari Jones,,,,,,,,,,,,,,,
8240,BJ Baylor,,,,,,,,,,,,,,,
8239,Ricky Person,,,,,,,,,,,,,,,
8238,Emeka Emezie,,,,,,,,,,,,,,,
8236,Jerreth Sterns,,,,,,,,,,,,,,,
8235,Samori Toure,34214.0,Samori Toure,4027873.0,Samori Toure,19474.0,Samori Toure,,,18226.0,Samori Toure,2567628.0,Samori Toure,23883.0,Samori Toure,Samori Toure
8234,Jaivon Heiligh,,,,,,,,,,,,,,,
8233,Mataeo Durant,,,4360406.0,Mataeo Durant,,,,,,,,,,,
8232,Jaquarii Roberson,,,,,,,,,,,,,,,
8227,Teagan Quitoriano,34126.0,Teagan Quitoriano,4374045.0,Teagan Quitoriano,,,2965963,Teagan Quitoriano,18185.0,Teagan Quitoriano,2567691.0,Teagan Quitoriano,,,Teagan Quitoriano
8226,Greg Bell,,,,,,,,,,,,,,,
8225,Daniel Bellinger,34068.0,Daniel Bellinger,4361516.0,Daniel Bellinger,19625.0,Daniel Bellinger,2963615,Daniel Bellinger,18014.0,Daniel Bellinger,2567985.0,Daniel Bellinger,24238.0,Daniel Bellinger,Daniel Bellinger
8224,Cole Kelley,,,,,,,,,,,,,,,
8223,Velus Jones,,,4035693.0,Velus Jones Jr.,,,,,,,2567409.0,Velus Jones Jr.,24214.0,Velus Jones Jr.,Velus Jones
8222,Josh Johnson,,,,,,,,,,,,,,,
8220,Sincere McCormick,34551.0,Sincere McCormick,4430104.0,Sincere McCormick,20151.0,Sincere McCormick,3121308,Sincere McCormick,,,2568984.0,Sincere McCormick,,,
8217,Leddie Brown,,,,,,,,,,,,,,,
8213,Dai'Jean Dixon,,,,,,,,,,,,,,,
8211,Tyrion Davis-Price,34049.0,Tyrion Davis-Price,4426475.0,Tyrion Davis-Price,19587.0,Tyrion Davis-Price,,,,,2568207.0,Tyrion Davis-Price,22992.0,Tyrion Davis-Price,Tyrion Davis-Price
8209,Makai Polk,34403.0,Makai Polk,,,,,,,,,,,,,
8206,Skylar Thompson,34203.0,Skylar Thompson,4036419.0,Skylar Thompson,,,,,,,,,,,
8204,Bo Melton,34185.0,Bo Melton,4259305.0,Bo Melton,,,,,,,2568261.0,Bo Melton,24049.0,Bo Melton,
8202,Michael Woods,,,4360174.0,Michael Woods II,,,,,,,,,,,
8201,Jack Coan,,,,,,,,,,,,,,,
8200,Kevin Austin,,,4372758.0,Kevin Austin Jr.,,,,,,,,,,,
8199,D'Eriq King,,,,,,,,,,,,,,,
8198,Charleston Rambo,,,,,,,,,,,,,,,
8197,Peyton Hendershot,34607.0,Peyton Hendershot,4258248.0,Peyton Hendershot,20104.0,Peyton Hendershot,2867545,Peyton Hendershot,18305.0,Peyton Hendershot,2568690.0,Peyton Hendershot,22971.0,Peyton Hendershot,Peyton Hendershot
8196,Ty Fryfogle,,,,,,,,,,,,,,,
8195,Ronnie Rivers,34310.0,Ronnie Rivers,4243003.0,Ronnie Rivers,,,2804793,Ronnie Rivers,,,2569185.0,Ronnie Rivers,23986.0,Ronnie Rivers,Ronnie Rivers
8194,Jashaun Corbin,34665.0,Jashaun Corbin,4372519.0,Jashaun Corbin,,,,,,,,,,,
8193,E.J. Perry,,,,,,,,,,,,,,,
8192,Curtis Hodges,34274.0,Curtis Hodges,4242896.0,Curtis Hodges,,,2760856,Curtis Hodges,,,2568327.0,Curtis Hodges,,,
8191,Slade Bolden,,,,,,,,,,,,,,,
8188,Tyquan Thornton,34005.0,Tyquan Thornton,4362921.0,Tyquan Thornton,19491.0,Tyquan Thornton,,,18222.0,Tyquan Thornton,2567958.0,Tyquan Thornton,22913.0,Tyquan Thornton,Tyquan Thornton
8187,CJ Verdell,,,,,,,,,,,,,,,
8186,Devon Williams,,,,,,,,,,,,,,,
8185,Johnny Johnson,,,,,,,,,,,,,,,
8184,D'Vonte Price,,,4244651.0,D'vonte Price,,,,,,,,,,,
8181,Connor Heyward,34163.0,Connor Heyward,4241961.0,Connor Heyward,19733.0,Connor Heyward,2867599,Connor Heyward,,,2568138.0,Connor Heyward,,,Connor Heyward
818,Bilal Powell,,,,,,,,,,,,,,,
8179,Snoop Conner,,,4567246.0,Snoop Conner,,,3121004,Snoop Conner,,,2567730.0,Snoop Conner,23027.0,Snoop Conner,Snoop Conner
8177,Grant Calcaterra,34154.0,Grant Calcaterra,4241374.0,Grant Calcaterra,19731.0,Grant Calcaterra,,,,,2568063.0,Grant Calcaterra,,,Grant Calcaterra
8176,Danny Gray,34061.0,Danny Gray,4689546.0,Danny Gray,,,,,18083.0,Danny Gray,2568210.0,Danny Gray,,,Danny Gray
8174,Kevin Harris,34139.0,Kevin Harris,4570674.0,Kevin Harris,19481.0,Kevin Harris,,,18092.0,Kevin Harris,2567934.0,Kevin Harris,23117.0,Kevin Harris,Kevin Harris
8173,ZaQuandre White,,,,,,,,,,,,,,,
8171,Kyle Philips,34119.0,Kyle Philips,4367175.0,Kyle Philips,19749.0,Kyle Philips,,,18178.0,Kyle Philips,2567664.0,Kyle Philips,23896.0,Kyle Philips,Kyle Philips
8170,James Mitchell,34133.0,James Mitchell,4361988.0,James Mitchell,19680.0,James Mitchell,2963242,James Mitchell,18157.0,James Mitchell,2567556.0,James Mitchell,23174.0,James Mitchell,James Mitchell
8169,Tre Turner,,,,,,,,,,,,,,,
8166,Dontario Drummond,,,,,,,,,,,,,,,
8162,Sam Howell,34100.0,Sam Howell,4426875.0,Sam Howell,19449.0,Sam Howell,3123797,Sam Howell,18104.0,Sam Howell,2568333.0,Sam Howell,23045.0,Sam Howell,Sam Howell
8160,Kenny Pickett,33975.0,Kenny Pickett,4240703.0,Kenny Pickett,19442.0,Kenny Pickett,2804969,Kenny Pickett,18180.0,Kenny Pickett,2568162.0,Kenny Pickett,22722.0,Kenny Pickett,Kenny Pickett
8158,Carson Strong,,,4361435.0,Carson Strong,,,,,,,,,,,
8157,Bailey Zappe,34093.0,Bailey Zappe,4250360.0,Bailey Zappe,19461.0,Bailey Zappe,2866483,Bailey Zappe,18261.0,Bailey Zappe,2567961.0,Bailey Zappe,24027.0,Bailey Zappe,Bailey Zappe
8153,Isaiah Spiller,34079.0,Isaiah Spiller,4426891.0,Isaiah Spiller,19428.0,Isaiah Spiller,3131703,Isaiah Spiller,18206.0,Isaiah Spiller,2568189.0,Isaiah Spiller,23143.0,Isaiah Spiller,Isaiah Spiller
8149,Master Teague,,,,,,,,,,,,,,,
8145,Jeremy Ruckert,34057.0,Jeremy Ruckert,4361372.0,Jeremy Ruckert,19578.0,Jeremy Ruckert,2965446,Jeremy Ruckert,18196.0,Jeremy Ruckert,2568042.0,Jeremy Ruckert,23742.0,Jeremy Ruckert,Jeremy Ruckert
8142,Alec Pierce,34008.0,Alec Pierce,4360078.0,Alec Pierce,19463.0,Alec Pierce,2965664,Alec Pierce,18181.0,Alec Pierce,2567715.0,Alec Pierce,23791.0,Alec Pierce,Alec Pierce
8135,Treylon Burks,33973.0,Treylon Burks,4567156.0,Treylon Burks,19429.0,Treylon Burks,3122944,Treylon Burks,18029.0,Treylon Burks,2567643.0,Treylon Burks,22905.0,Treylon Burks,Treylon Burks
8127,Charlie Kolar,34084.0,Charlie Kolar,4241263.0,Charlie Kolar,,,2866273,Charlie Kolar,18129.0,Charlie Kolar,2567280.0,Charlie Kolar,,,Charlie Kolar
8125,Calvin Austin,34094.0,Calvin Austin III,4243389.0,Calvin Austin III,19480.0,Calvin Austin,,,18008.0,Calvin Austin,2568132.0,Calvin Austin III,23739.0,Calvin Austin III,Calvin Austin
8123,Hassan Haskins,34087.0,Hassan Haskins,4372071.0,Hassan Haskins,19483.0,Hassan Haskins,2968506,Hassan Haskins,18093.0,Hassan Haskins,2567649.0,Hassan Haskins,23798.0,Hassan Haskins,Hassan Haskins
8118,David Bell,34055.0,David Bell,4570409.0,David Bell,19440.0,David Bell,,,18013.0,David Bell,2567460.0,David Bell,23108.0,David Bell,David Bell
8116,Pierre Strong,34083.0,Pierre Strong Jr.,4249836.0,Pierre Strong Jr.,19479.0,Pierre Strong,2819247,Pierre Strong Jr.,18210.0,Pierre Strong Jr.,2567952.0,Pierre Strong,24173.0,Pierre Strong Jr.,Pierre Strong
8115,Jalen Wydermyer,34623.0,Jalen Wydermyer,4428952.0,Jalen Wydermyer,,,,,,,,,,,
8114,Erik Ezukanma,34081.0,Erik Ezukanma,4362186.0,Erik Ezukanma,,,,,,,2567889.0,Erik Ezukanma,,,Erik Ezukanma
8108,DeVonte Dedmon,,,,,,,,,,,,,,,
8107,Nikola Kalinic,33950.0,Nikola Kalinic,4916349.0,Nikola Kalinic,,,,,,,,,,,
8103,Ryan Willis,,,,,,,,,,,,,,,
8102,DeShon Williams,,,,,,,,,,,,,,,
8101,Mark Vital,,,,,,,,,,,,,,,
8095,Graham Adomitis,,,,,,,,,,,,,,,
8094,Michael Jacobson,33936.0,Michael Jacobson,,,,,,,,,,,,,
8092,Corey Taylor,,,,,,,,,,,,,,,
8090,Daniel Crawford,,,,,,,,,,,,,,,
8089,Sal Cannella,,,,,,,,,,,,,,,
8088,Kalif Jackson,,,,,,,,,,,,,,,
8085,Mekhi Sargent,,,,,,,,,,,,,,,
8076,Michael Bandy,33928.0,Michael Bandy,4034704.0,Michael Bandy,,,,,,,,,,,
8074,Matt Seybert,,,,,,,,,,,,,,,
8070,Travis Toivonen,,,,,,,,,,,,,,,
8058,Nate McCrary,,,4820592.0,Nate McCrary,,,,,,,2566617.0,Nate McCrary,,,Nate McCrary
8057,Kenji Bahar,,,,,,,,,,,,,,,
8056,Jake Verity,33918.0,Jake Verity,,,,,,,,,2566731.0,Jake Verity,,,
8055,Brian Johnson,,,,,,,,,,,,,,,
8052,Donte Sylencieux,,,,,,,,,,,,,,,
8051,Josh Johnson,8937.0,Josh Johnson,,,,,,,,,,,,,
8041,Shane Zylstra,33803.0,Shane Zylstra,4608362.0,Shane Zylstra,,,26688308,Shane Zylstra,,,2567172.0,Shane Zylstra,,,Shane Zylstra
8040,Quinn Nordin,,,,,,,,,,,,,,,
8038,Nick Guggemos,33801.0,Nick Guggemos,3957439.0,Nick Guggemos,,,,,,,2565804.0,Nick Guggemos,,,
8033,Bernhard Seikovits,33759.0,Bernhard Seikovits,,,,,,,,,2567076.0,Bernhard Seikovits,,,Bernhard Seikovits
8027,Tre Harbison,,,,,,,,,,,,,,,
8025,Adam Prentice,33901.0,Adam Prentice,3929914.0,Adam Prentice,,,,,,,2566872.0,Adam Prentice,,,Adam Prentice
8021,Branden Mack,,,,,,,,,,,,,,,
8019,Devontres Dukes,,,,,,,,,,,,,,,
8018,Shaun Beyer,,,,,,,,,,,,,,,
8013,Tim Jones,33649.0,Tim Jones,4245131.0,Tim Jones,,,,,18311.0,Tim Jones,2565624.0,Tim Jones,,,Tim Jones
801,Charles Clay,,,,,,,,,,,,,,,
8008,Josh Imatorbhebhe,,,,,,,,,,,,,,,
8005,Tarik Black,33797.0,Tarik Black,4258170.0,Tarik Black,,,,,,,,,,,
7996,Dillon Stoner,,,,,,,,,,,,,,,
7993,Trey Ragas,,,,,,,,,,,,,,,
7992,Matt Bushman,33804.0,Matt Bushman,4242369.0,Matt Bushman,,,,,,,2565639.0,Matt Bushman,,,Matt Bushman
7990,Garrett Groshek,,,,,,,,,,,,,,,
7989,DJ Turner,33813.0,DJ Turner,4036211.0,DJ Turner,,,,,,,,,,,
7988,Riley Lees,,,,,,,,,,,,,,,
7983,Collin Hill,,,,,,,,,,,,,,,
7980,John Raine,33741.0,John Raine,,,,,,,,,2566716.0,John Raine,,,
7961,Jose Borregales,,,,,,,,,,,,,,,
7960,T.J. Simmons,,,,,,,,,,,,,,,
7956,Cade Johnson,,,,,,,,,,,2567115.0,Cade Johnson,,,Cade Johnson
7954,Connor Wedington,33864.0,Connor Wedington,,,,,,,,,,,,,
7949,Trevon Grimes,,,,,,,,,,,,,,,
7944,Michael Strachan,33620.0,Michael Strachan,4589245.0,Mike Strachan,,,,,,,,,,,
7941,Nick Ralston,,,,,,,,,,,,,,,
7926,Carl Tucker,,,,,,,,,,,,,,,
7915,Landen Akers,,,,,,,,,,,,,,,
7905,Dylan Soehner,,,,,,,,,,,,,,,
7904,Stevie Scott,,,,,,,,,,,,,,,
7903,Briley Moore,,,,,,,,,,,,,,,
7897,Roland Rivers,,,,,,,,,,,,,,,
7893,Dedrick Mills,,,,,,,,,,,,,,,
7890,Javon McKinley,,,,,,,,,,,,,,,
7885,Bailey Gaither,,,,,,,,,,,,,,,
788,Dion Lewis,,,,,,,,,,,,,,,
7874,Jeremiah Haydel,,,,,,,,,,,,,,,
7868,Mason Stokke,,,,,,,,,,,,,,,
7867,Spencer Brown,,,4239768.0,Spencer Brown,,,,,,,2565558.0,Spencer Brown,,,Spencer Brown
7864,Artayvious Lynn,,,,,,,,,,,,,,,
7863,JaQuan Hardy,,,,,,,,,,,,,,,
7862,T.J. Vasher,,,,,,,,,,,,,,,
7860,Osirus Mitchell,,,,,,,,,,,,,,,
7859,Nick Eubanks,,,,,,,,,,,,,,,
7858,Brenden Knox,,,,,,,,,,,,,,,
7855,Blake Haubeil,,,,,,,,,,,,,,,
7848,Scooter Harrington,,,,,,,,,,,,,,,
7828,Noah Gray,33550.0,Noah Gray,4240472.0,Noah Gray,19128.0,Noah Gray,2866903,Noah Gray,17587.0,Noah Gray,2566178.0,Noah Gray,19539.0,Noah Gray,Noah Gray
7812,Simi Fehoko,33567.0,Simi Fehoko,4360739.0,Simi Fehoko,,,,,,,2566004.0,Simi Fehoko,,,Simi Fehoko
7809,Avery Williams,33571.0,Avery Williams,,,,,,,,,,,,,
7808,Ben Mason,,,4258190.0,Ben Mason,,,,,,,,,,,
7794,Chris Evans,33590.0,Chris Evans,4046530.0,Chris Evans,18855.0,Chris Evans,,,,,2565944.0,Chris Evans,22797.0,Chris Evans,Chris Evans
7789,Jalen Camp,,,,,,,,,,,,,,,
7771,Jake Funk,33621.0,Jake Funk,4036224.0,Jake Funk,,,,,,,,,,,
7757,Ben Skowronek,33637.0,Ben Skowronek,4035656.0,Ben Skowronek,19129.0,Ben Skowronek,2247046,Ben Skowronek,17702.0,Ben Skowronek,2566247.0,Ben Skowronek,22843.0,Ben Skowronek,Ben Skowronek
7751,Dax Milne,33645.0,Dax Milne,4373642.0,Dax Milne,,,,,,,2566601.0,Dax Milne,,,Dax Milne
7746,Austin Trammell,33745.0,Austin Trammell,4244856.0,Austin Trammell,,,,,,,,,,,
7744,Antonio Nunn,,,,,,,,,,,,,,,
7741,Caleb Huntley,,,4244732.0,Caleb Huntley,,,2865212,Caleb Huntley,,,2566692.0,Caleb Huntley,19368.0,Caleb Huntley,
7735,Cary Angeline,,,,,,,,,,,,,,,
7734,Bruno Labelle,,,,,,,,,,,,,,,
7733,Josh Pederson,,,4036595.0,Josh Pederson,,,,,,,,,,,
7729,Dez Fitzpatrick,33497.0,Dez Fitzpatrick,4036026.0,Dez Fitzpatrick,,,,,,,,,,,
7720,Kene Nwangwu,33507.0,Kene Nwangwu,4035537.0,Kene Nwangwu,18992.0,Kene Nwangwu,,,,,2566313.0,Kene Nwangwu,23249.0,Kene Nwangwu,Kene Nwangwu
7716,John Bates,33512.0,John Bates,4048228.0,John Bates,,,2257291,John Bates,17510.0,John Bates,2566580.0,John Bates,22833.0,John Bates,John Bates
7713,Jaelon Darden,33517.0,Jaelon Darden,4243830.0,Jaelon Darden,,,,,,,,,,,
7703,Jacob Harris,33529.0,Jacob Harris,3932144.0,Jacob Harris,,,,,,,2566220.0,Jacob Harris,,,
7694,Tommy Tremble,33471.0,Tommy Tremble,4372780.0,Tommy Tremble,18807.0,Tommy Tremble,2969027,Tommy Tremble,17731.0,Tommy Tremble,2565914.0,Tommy Tremble,22795.0,Tommy Tremble,Tommy Tremble
7624,Carson Williams,,,,,,,,,,,,,,,
7622,Sammis Reyes,33386.0,Sammis Reyes,,,,,,,,,2565807.0,Sammis Reyes,,,
7618,Micah Simon,,,,,,,,,,,,,,,
7617,Matt Ammendola,33381.0,Matt Ammendola,3919602.0,Matt Ammendola,,,,,,,,,,,
7616,Kai Locksley,,,,,,,,,,,,,,,
7614,Darius Clark,,,,,,,,,,,,,,,
7612,Dee Eskridge,33444.0,Dee Eskridge,4043016.0,Dee Eskridge,,,,,17560.0,Dee Eskridge,2566553.0,D'Wayne Eskridge,22785.0,Dee Eskridge,
7610,Trey Lance,33391.0,Trey Lance,4383351.0,Trey Lance,18799.0,Trey Lance,2969444,Trey Lance,17623.0,Trey Lance,2566532.0,Trey Lance,20082.0,Trey Lance,Trey Lance
7606,Kadarius Toney,33408.0,Kadarius Toney,4240600.0,Kadarius Toney,18834.0,Kadarius Toney,2767487,Kadarius Toney,17728.0,Kadarius Toney,2566376.0,Kadarius Toney,20119.0,Kadarius Toney,Kadarius Toney
7605,Kyle Trask,33452.0,Kyle Trask,4034946.0,Kyle Trask,18810.0,Kyle Trask,2221839,Kyle Trask,17730.0,Kyle Trask,2566571.0,Kyle Trask,19800.0,Kyle Trask,Kyle Trask
